school_name,state_school_id,nces_id,course_id,course_name,teacher_name_or_id,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Harford Technical High,MD-12-120304,240039000694,"10,951.00",CTE- Introduction to programming and applications,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Harford Technical High,MD-12-120304,240039000694,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Bel Air High,MD-12-120373,240039000683,"10,951.00",CTE- Introduction to programming and applications,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Bel Air High,MD-12-120373,240039000683,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Fallston High,MD-12-120382,240039000691,"10,951.00",CTE- Introduction to programming and applications,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Fallston High,MD-12-120382,240039000691,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Fallston High,MD-12-120382,240039000691,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
C. Milton Wright High,MD-12-120385,240039001380,"10,951.00",CTE- Introduction to programming and applications,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
C. Milton Wright High,MD-12-120385,240039001380,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
C. Milton Wright High,MD-12-120385,240039001380,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
North Harford High,MD-12-120580,240039000710,"10,951.00",CTE- Introduction to programming and applications,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
North Harford High,MD-12-120580,240039000710,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
North Harford High,MD-12-120580,240039000710,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Havre de Grace High,MD-12-120678,240039000697,"10,972.00",CTE - AP Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Havre de Grace High,MD-12-120678,240039000697,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Howard High,MD-13-130203,240042000738,"10,011.00",Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Howard High,MD-13-130203,240042000738,"10,970.00",CTE- Foundations of Computer Science,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Howard High,MD-13-130203,240042000738,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Mount Hebron High,MD-13-130207,240042000743,"10,011.00",Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Mount Hebron High,MD-13-130207,240042000743,"10,970.00",CTE- Foundations of Computer Science,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Mount Hebron High,MD-13-130207,240042000743,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Centennial High,MD-13-130214,240042000722,"10,011.00",Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Centennial High,MD-13-130214,240042000722,"10,970.00",CTE- Foundations of Computer Science,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Centennial High,MD-13-130214,240042000722,"10,973.00",CTE - AP Computer Science A,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Marriotts Ridge High,MD-13-130308,240042001437,"10,011.00",Computer Science Principles,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Marriotts Ridge High,MD-13-130308,240042001437,"10,970.00",CTE- Foundations of Computer Science,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
