school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Palo Verde HS,,320006000446,10201,Web Design and Development II,33,4,1,7,0,0,12,0,0
ROBERT MCQUEEN HIGH SCHOOL,,320048000323,10157,AP Computer Science A,20,1,0,4,0,0,0,0,0
Shadow Ridge HS,,320006000595,10201,Web Design and Development II,8,1,0,3,0,0,0,0,0
Southwest Career & Technical Academy HS,,320006000780,10201,Web Design and Development II,44,16,0,8,0,1,14,0,0
SPANISH SPRINGS HIGH SCHOOL,,320048000545,10201,Web Design and Development II,4,1,0,3,0,0,0,0,0
SPARKS HIGH SCHOOL,,320048000246,10201,Web Design and Development II,6,3,0,2,0,0,0,0,0
Sunrise Mountain HS,,320006000777,10201,Web Design and Development II,36,9,2,29,0,0,36,0,0
Virgin Valley HS,,320006000111,10201,Web Design and Development II,2,0,0,2,0,0,0,0,0
Carson High School,,320039000280,10201,Web Design and Development III,15,7,0,5,0,0,0,0,0
Desert Oasis HS,,320006000754,10201,Web Design and Development III,40,6,5,15,0,3,14,0,0
Eldorado HS,,320006000032,10201,Web Design and Development III,2,1,0,2,0,0,0,0,0
Las Vegas HS,,320006000065,10201,Web Design and Development III,20,2,1,18,0,0,20,0,0
Liberty HS,,320006000604,10201,Web Design and Development III,16,2,2,5,0,0,0,0,0
Palo Verde HS,,320006000446,10201,Web Design and Development III,27,7,1,7,0,0,0,0,0
ROBERT MCQUEEN HIGH SCHOOL,,320048000323,10019,AP Computer Science Principles,73,24,0,7,0,0,0,0,0
Shadow Ridge HS,,320006000595,10201,Web Design and Development III,7,3,0,4,0,0,0,0,0
Southwest Career & Technical Academy HS,,320006000780,10201,Web Design and Development III,30,10,2,6,0,0,14,0,0
SPANISH SPRINGS HIGH SCHOOL,,320048000545,10201,Web Design and Development III,5,2,0,1,0,0,0,0,0
SPARKS HIGH SCHOOL,,320048000246,10201,Web Design and Development III,6,1,0,4,0,0,0,0,0
Sunrise Mountain HS,,320006000777,10201,Web Design and Development III,32,6,2,26,0,0,32,0,0
Virgin Valley HS,,320006000111,10201,Web Design and Development III,0,0,0,0,0,0,0,0,0
Southwest Career & Technical Academy HS,,320006000780,10201,Web Design and Development III LAB,30,10,2,6,0,0,14,0,0
Bordewich Bray Elementary,,320039000288,unspecified,Discrete (special class),,,,,,,,,
Empire Elementary School,,320039000364,unspecified,Discrete (special class),,,,,,,,,
Fremont Elementary School,,320039000285,unspecified,Discrete (special class),,,,,,,,,
Fritsch Elementary School,,320039000286,unspecified,Discrete (special class),,,,,,,,,
Mark Twain Elementary School,,320039000160,unspecified,Discrete (special class),,,,,,,,,
Seeliger Elementary School,,320039000282,unspecified,Discrete (special class),,,,,,,,,
Carson MontElementary Schoolsori Charter School,,320039000569,unspecified,Integrated (in other subjects),,,,,,,,,
Carson Middle School,,320039000281,unspecified,Discrete (special class),,,,,,,,,
Eagle Valley Middle School,,320039000315,unspecified,Discrete (special class),,,,,,,,,
EC BElementary Schoolt Elementary School,,320003000004,unspecified,Integrated (in other subjects),,,,,,,,,
Lahontan Elementary School,,320003000021,unspecified,Integrated (in other subjects),,,,,,,,,
Numa Elementary,,320003000431,unspecified,Integrated (in other subjects),,,,,,,,,
Churchill County Middle School,,320003000003,unspecified,Discrete (special class),,,,,,,,,
Innovations International Charter School of NV,,320006000749,unspecified,Integrated (in other subjects),,,,,,,,,
Odyssey Charter Schools,,320006000698,unspecified,Integrated (in other subjects),,,,,,,,,
100 Academy of Excellence,,320006000756,unspecified,Integrated (in other subjects),,,,,,,,,
Rainbow Dreams Academy,,320006000740,unspecified,Integrated (in other subjects),,,,,,,,,
The Delta Academy,,320006000745,unspecified,Discrete (special class),,,,,,,,,
Explore Knowledge Academy,,320006000596,unspecified,Discrete (special class),,,,,,,,,
Innovations International Charter School of NV,,320006000749,unspecified,Discrete (special class),,,,,,,,,
Odyssey Charter Schools,,320006000488,unspecified,Discrete (special class),,,,,,,,,
100 Academy of Excellence,,320006000670,unspecified,Discrete (special class),,,,,,,,,
Dyer Elementary School,,320015000143,unspecified,Discrete (special class),,,,,,,,,
Goldfield Elementary School,,320015000144,unspecified,Discrete (special class),,,,,,,,,
Silver Peak Elementary School,,320015000145,unspecified,Discrete (special class),,,,,,,,,
Denio Elementary School,,320021000150,unspecified,Integrated (in other subjects),,,,,,,,,
Orovada Elementary School,,320021000155,unspecified,Integrated (in other subjects),,,,,,,,,
Sonoma Heights Elementary School,,320021000157,unspecified,Integrated (in other subjects),,,,,,,,,
Winnemucca Grammar School,,320021000158,unspecified,Integrated (in other subjects),,,,,,,,,
Mc Dermitt Elementary School,,320021000153,unspecified,Integrated (in other subjects),,,,,,,,,
Grass Valley Elementary School,,320021000325,unspecified,Discrete (special class),,,,,,,,,
French Ford Middle School,,320021000416,unspecified,Integrated (in other subjects),,,,,,,,,
Winnemucca Junior High School,,320021000159,unspecified,Discrete (special class),,,,,,,,,
Mc Dermitt Junior High School,,320021000708,unspecified,Discrete (special class),,,,,,,,,
Battle Mountain Elementary School,,320024000165,unspecified,Integrated (in other subjects),,,,,,,,,
Eleanor Lemaire Junior High School,,320024000866,unspecified,Integrated (in other subjects),,,,,,,,,
Pahranagat Valley Elementary School,,320027000170,unspecified,Integrated (in other subjects),,,,,,,,,
Caliente Elementary School,,320027000166,unspecified,Integrated (in other subjects),,,,,,,,,
Panaca Elementary School,,320027000172,unspecified,Integrated (in other subjects),,,,,,,,,
Pioche Elementary School,,320027000173,unspecified,Integrated (in other subjects),,,,,,,,,
Meadow Valley Middle School,,320027000410,unspecified,Discrete (special class),,,,,,,,,
Pahranagat Valley Middle School,,320027000423,unspecified,Discrete (special class),,,,,,,,,
Cottonwood Elementary School,,320030000387,unspecified,Discrete (special class),,,,,,,,,
Dayton Elementary School,,320030000174,unspecified,Discrete (special class),,,,,,,,,
East Valley Elementary,,320030000704,unspecified,Discrete (special class),,,,,,,,,
Fernley Elementary School,,320030000175,unspecified,Discrete (special class),,,,,,,,,
Riverview Elementary School,,320030000746,unspecified,Integrated (in other subjects),,,,,,,,,
Silver Stage Elementary School,,320030000299,unspecified,Discrete (special class),,,,,,,,,
Smith Valley Schools - Elementary,,320030000178,unspecified,Integrated (in other subjects),,,,,,,,,
Sutro Elementary School,,320030000450,unspecified,Discrete (special class),,,,,,,,,
Yerington Elementary School,,320030000179,unspecified,Discrete (special class),,,,,,,,,
Dayton Intermediate School,,320030000386,unspecified,Discrete (special class),,,,,,,,,
Eagle Ridge High School,,320030000768,unspecified,Discrete (special class),,,,,,,,,
Fernley Intermediate School,,320030000311,unspecified,Discrete (special class),,,,,,,,,
Silver Stage Middle School,,320030000424,unspecified,Discrete (special class),,,,,,,,,
Silverland Middle School,,320030000810,unspecified,Discrete (special class),,,,,,,,,
Smith Valley Schools - Middle,,320030000178,unspecified,Discrete (special class),,,,,,,,,
Yerington Intermediate School,,320030000312,unspecified,Discrete (special class),,,,,,,,,
Pershing County Middle School,,320042000167,unspecified,Discrete (special class),,,,,,,,,
Coral Academy Centennial Hills (elementary,,320000100908,unspecified,Discrete (special class),,,,,,,,,
Coral Academy Eastgate (elementary),,320000100922,unspecified,Discrete (special class),,,,,,,,,
Coral Academy of Science - Nellis AFB (Elementary),,320000100907,unspecified,Discrete (special class),,,,,,,,,
Coral Academy of Science - Tamarus (Elementary),,320000100890,unspecified,Discrete (special class),,,,,,,,,
Coral Academy of Science - Windmill (Elementary),,320000100894,unspecified,Discrete (special class),,,,,,,,,
Discovery Charter Hillpoint,,320000100818,unspecified,Integrated (in other subjects),,,,,,,,,
Doral Academy Cactus,,320000100888,unspecified,Discrete (special class),,,,,,,,,
Doral Academy Fire MElementary Schoola,,320000100893,unspecified,Discrete (special class),,,,,,,,,
Doral Academy Red Rock,,320000100830,unspecified,Discrete (special class),,,,,,,,,
Doral Academy Saddle,,320000100906,unspecified,Integrated (in other subjects),,,,,,,,,
Doral Academy WElementary Schoolt Pebble,,320000100892,unspecified,Discrete (special class),,,,,,,,,
